FIPS,County,State,Longitude,Latitude,Population,cases
5015,Carroll,Arkansas,-93.5382,36.341,28526,0
13169,Jones,Georgia,-83.5605,33.0251,28526,0
29127,Marion,Missouri,-91.6224,39.8059,28493,0
47017,Carroll,Tennessee,-88.4503,35.9732,28461,0
13311,White,Georgia,-83.7471,34.6464,28454,0
55069,Lincoln,Wisconsin,-89.7346,45.3374,28403,0
51630,Fredericksburg,Virginia,-77.4872,38.2992,28383,0
40039,Custer,Oklahoma,-99.0015,35.6388,28332,0
21173,Montgomery,Kentucky,-83.9131,38.0335,28271,0
13225,Peach,Georgia,-83.8269,32.5688,28269,0
18179,Wells,Indiana,-85.2212,40.7293,28261,0
51197,Wythe,Virginia,-81.0787,36.9171,28219,0
12003,Baker,Florida,-82.2846,30.3311,28186,0
18175,Washington,Indiana,-86.1053,38.6,28167,0
28137,Tate,Mississippi,-89.9448,34.6503,28135,0
51053,Dinwiddie,Virginia,-77.6323,37.0759,28083,0
17135,Montgomery,Illinois,-89.4789,39.231,28078,0
45033,Dillon,South Carolina,-79.3789,34.3915,28031,0
28145,Union,Mississippi,-89.0038,34.4905,28009,0
28029,Copiah,Mississippi,-90.4488,31.8692,27994,0
48407,San Jacinto,Texas,-95.1669,30.5795,27983,0
51840,Winchester,Virginia,-78.1746,39.1735,27981,0
39073,Hocking,Ohio,-82.4792,39.4971,27938,0
47077,Henderson,Tennessee,-88.388,35.6542,27906,0
12007,Bradford,Florida,-82.1687,29.95,27888,0
17107,Logan,Illinois,-89.3675,40.1245,27870,0
35017,Grant,New Mexico,-108.3824,32.7389,27856,0
13293,Upson,Georgia,-84.2994,32.8813,27856,0
21193,Perry,Kentucky,-83.2215,37.2443,27847,0
29069,Dunklin,Missouri,-90.0909,36.2721,27795,0
54083,Randolph,West Virginia,-79.8758,38.7748,27782,0
47185,White,Tennessee,-85.4552,35.9264,27764,0
51065,Fluvanna,Virginia,-78.2773,37.8419,27764,0
28123,Scott,Mississippi,-89.5376,32.4064,27754,0
54035,Jackson,West Virginia,-81.6748,38.8344,27753,0
21141,Logan,Kentucky,-86.8789,36.8597,27731,0
22121,West Baton Rouge,Louisiana,-91.3127,30.4636,27666,0
18079,Jennings,Indiana,-85.6281,38.9969,27584,0
39069,Henry,Ohio,-84.0682,41.3339,27581,0
39001,Adams,Ohio,-83.4721,38.8455,27510,0
50019,Orleans,Vermont,-72.2436,44.829,27492,0
41057,Tillamook,Oregon,-123.7126,45.4636,27471,0
51099,King George,Virginia,-77.1572,38.2733,27468,0
28083,Leflore,Mississippi,-90.3011,33.5505,27432,0
6015,Del Norte,California,-123.8972,41.7431,27293,0
48171,Gillespie,Texas,-98.9465,30.3181,27202,0
8039,Elbert,Colorado,-104.1357,39.2865,27152,0
17109,McDonough,Illinois,-90.6779,40.4562,27102,0
39131,Pike,Ohio,-83.0668,39.0773,27080,0
35006,Cibola,New Mexico,-107.9998,34.9125,27059,0
35047,San Miguel,New Mexico,-104.8158,35.4805,27036,0
21239,Woodford,Kentucky,-84.7436,38.0424,27017,0
45087,Union,South Carolina,-81.6191,34.6895,26990,0
31025,Cass,Nebraska,-96.1409,40.9097,26963,0
13279,Toombs,Georgia,-82.3312,32.1216,26943,0
47071,Hardin,Tennessee,-88.1845,35.1987,26939,0
54057,Mineral,West Virginia,-78.9438,39.4147,26922,0
27095,Mille Lacs,Minnesota,-93.6301,45.938,26912,0
22031,De Soto,Louisiana,-93.7373,32.0554,26897,0
13257,Stephens,Georgia,-83.2932,34.554,26842,0
28163,Yazoo,Mississippi,-90.3964,32.7803,26837,0
37009,Ashe,North Carolina,-81.5004,36.4341,26831,0
26127,Oceana,Michigan,-86.2675,43.641,26788,0
17075,Iroquois,Illinois,-87.8243,40.7473,26746,0
39019,Carroll,Ohio,-81.0897,40.5796,26731,0
1061,Geneva,Alabama,-85.8391,31.0951,26726,0
55057,Juneau,Wisconsin,-90.1138,43.9246,26695,0
19015,Boone,Iowa,-93.9316,42.0365,26669,0
40015,Caddo,Oklahoma,-98.3751,35.1744,26626,0
36049,Lewis,New York,-75.4486,43.7851,26618,0
41065,Wasco,Oregon,-121.1678,45.16,26603,0
21085,Grayson,Kentucky,-86.3439,37.4608,26586,0
46081,Lawrence,South Dakota,-103.7923,44.3586,26574,0
21043,Carter,Kentucky,-83.0495,38.3182,26515,0
45037,Edgefield,South Carolina,-81.9664,33.7722,26508,0
13147,Hart,Georgia,-82.9642,34.3509,26484,0
18021,Clay,Indiana,-87.1158,39.3928,26431,0
18031,Decatur,Indiana,-85.5011,39.307,26411,0
45069,Marlboro,South Carolina,-79.6786,34.602,26285,0
21217,Taylor,Kentucky,-85.3279,37.3665,26205,0
8083,Montezuma,Colorado,-108.5966,37.3386,26204,0
41061,Union,Oregon,-118.0088,45.3102,26192,0
16075,Payette,Idaho,-116.7608,44.0068,26190,0
21095,Harlan,Kentucky,-83.218,36.8569,26185,0
26029,Charlevoix,Michigan,-85.124,45.2995,26143,0
42131,Wyoming,Pennsylvania,-76.0164,41.5184,26075,0
13035,Butts,Georgia,-83.9572,33.2879,26074,0
13131,Grady,Georgia,-84.2345,30.8747,26056,0
50015,Lamoille,Vermont,-72.6419,44.607,26036,1
20059,Franklin,Kansas,-95.2859,38.5645,25994,0
26043,Dickinson,Michigan,-87.8703,46.0092,25940,0
47109,McNairy,Tennessee,-88.5636,35.1755,25933,0
5071,Johnson,Arkansas,-93.4602,35.5697,25932,0
37123,Montgomery,North Carolina,-79.9055,35.3325,25874,0
27015,Brown,Minnesota,-94.7276,44.2421,25826,0
28127,Simpson,Mississippi,-89.9195,31.9132,25817,0
20149,Pottawatomie,Kansas,-96.3424,39.379,25808,0
47111,Macon,Tennessee,-86.0073,36.532,25793,0
40049,Garvin,Oklahoma,-97.3093,34.7046,25779,0
26031,Cheboygan,Michigan,-84.4999,45.4463,25778,0
51790,Staunton,Virginia,-79.0611,38.1593,25765,0
19149,Plymouth,Iowa,-96.2141,42.7378,25699,0
19011,Benton,Iowa,-92.0657,42.0802,25698,0
41013,Crook,Oregon,-120.3566,44.1422,25651,0
51167,Russell,Virginia,-82.0954,36.9339,25635,0
32001,Churchill,Nevada,-118.3358,39.5809,25614,0
51075,Goochland,Virginia,-77.9158,37.7221,25613,0
13111,Fannin,Georgia,-84.3198,34.8641,25605,0
13291,Union,Georgia,-83.9907,34.8341,25598,0
26051,Gladwin,Michigan,-84.3883,43.9907,25543,0
12049,Hardee,Florida,-81.81,27.4927,25508,0
27083,Lyon,Minnesota,-95.839,44.4135,25498,0
47069,Hardeman,Tennessee,-88.9931,35.2068,25477,0
51775,Salem,Virginia,-80.0554,37.2864,25477,0
35029,Luna,New Mexico,-107.7499,32.1823,25420,0
27153,Todd,Minnesota,-94.8976,46.0706,25402,0
26137,Otsego,Michigan,-84.599,45.0214,25352,0
26069,Iosco,Michigan,-83.6359,44.3559,25333,0
28133,Sunflower,Mississippi,-90.5886,33.6023,25328,0
20009,Barton,Kansas,-98.7565,38.479,25275,0
48331,Milam,Texas,-96.9768,30.7863,25268,0
12133,Washington,Florida,-85.6653,30.6106,25259,0
26101,Manistee,Michigan,-86.0568,44.333,25247,0
21081,Grant,Kentucky,-84.6246,38.6488,25238,0
47081,Hickman,Tennessee,-87.4733,35.8032,25229,0
1019,Cherokee,Alabama,-85.6038,34.1759,25224,0
29001,Adair,Missouri,-92.6007,40.1906,25224,0
54053,Mason,West Virginia,-82.0266,38.7697,25214,0
16031,Cassia,Idaho,-113.6001,42.2839,25165,0
18129,Posey,Indiana,-87.8685,38.0218,25163,0
19017,Bremer,Iowa,-92.3181,42.7746,25118,0
29131,Miller,Missouri,-92.4284,38.2145,25081,0
5023,Cleburne,Arkansas,-92.0267,35.5382,25048,0
28117,Prentiss,Mississippi,-88.5201,34.6183,24999,0
8107,Routt,Colorado,-106.9913,40.4851,24990,0
13055,Chattooga,Georgia,-85.3453,34.475,24975,0
41031,Jefferson,Oregon,-121.1761,44.6294,24973,0
22067,Morehouse,Louisiana,-91.8018,32.8202,24967,0
29215,Texas,Missouri,-91.9651,37.3173,24956,0
47097,Lauderdale,Tennessee,-89.6305,35.7605,24933,0
28039,George,Mississippi,-88.644,30.8626,24870,0
48463,Uvalde,Texas,-99.7622,29.3573,24810,0
16053,Jerome,Idaho,-114.2639,42.6899,24788,0
48149,Fayette,Texas,-96.9198,29.8768,24783,0
8119,Teller,Colorado,-105.1617,38.8824,24774,0
1005,Barbour,Alabama,-85.3932,31.8696,24757,0
55137,Waushara,Wisconsin,-89.2429,44.1131,24752,0
40065,Jackson,Oklahoma,-99.4148,34.588,24730,0
18181,White,Indiana,-86.8655,40.7498,24709,0
29007,Audrain,Missouri,-91.8416,39.2157,24688,0
24039,Somerset,Maryland,-75.7518,38.1158,24685,0
36123,Yates,New York,-77.1055,42.6335,24637,0
16013,Blaine,Idaho,-113.9802,43.4119,24579,0
21205,Rowan,Kentucky,-83.4211,38.1963,24525,0
29175,Randolph,Missouri,-92.4971,39.4401,24524,0
51600,Fairfax,Virginia,-77.2998,38.8531,24478,0
18143,Scott,Indiana,-85.7475,38.6851,24468,0
48007,Aransas,Texas,-96.9933,28.1254,24449,0
54067,Nicholas,West Virginia,-80.7993,38.2917,24446,0
13033,Burke,Georgia,-82.0007,33.0611,24427,0
18135,Randolph,Indiana,-85.0113,40.1576,24425,0
21137,Lincoln,Kentucky,-84.6608,37.4554,24415,0
45001,Abbeville,South Carolina,-82.4593,34.2226,24352,0
28091,Marion,Mississippi,-89.8224,31.2308,24303,0
13267,Tattnall,Georgia,-82.0581,32.0458,24215,0
51127,New Kent,Virginia,-76.9974,37.5052,24139,0
48419,Shelby,Texas,-94.145,31.7924,24108,0
21005,Anderson,Kentucky,-84.991,38.0039,24098,0
31047,Dawson,Nebraska,-99.8196,40.8699,24020,0
41027,Hood River,Oregon,-121.6511,45.519,23958,0
28057,Itawamba,Mississippi,-88.3613,34.28,23942,0
47057,Grainger,Tennessee,-83.5096,36.2763,23929,0
21013,Bell,Kentucky,-83.6741,36.7306,23878,0
26009,Antrim,Michigan,-85.1402,44.9991,23876,0
13119,Franklin,Georgia,-83.2291,34.3754,23840,0
55049,Iowa,Wisconsin,-90.1354,43.0005,23832,0
54097,Upshur,West Virginia,-80.2334,38.8978,23758,0
51139,Page,Virginia,-78.4844,38.6194,23750,0
53049,Pacific,Washington,-123.7039,46.5556,23750,0
21183,Ohio,Kentucky,-86.8489,37.4782,23704,0
26143,Roscommon,Michigan,-84.6116,44.3356,23639,0
1133,Winston,Alabama,-87.3737,34.1492,23637,0
40133,Seminole,Oklahoma,-96.6155,35.1675,23550,0
29119,McDonald,Missouri,-94.3483,36.6287,23492,0
29221,Washington,Missouri,-90.8774,37.9617,23483,0
41015,Curry,Oregon,-124.1568,42.4576,23463,0
27093,Meeker,Minnesota,-94.5273,45.1231,23422,0
42067,Juniata,Pennsylvania,-77.4022,40.5311,23419,0
55125,Vilas,Wisconsin,-89.5148,46.0529,23410,0
18041,Fayette,Indiana,-85.1788,39.64,23390,0
17165,Saline,Illinois,-88.5407,37.7531,23387,0
46135,Yankton,South Dakota,-97.3948,43.009,23379,0
56039,Teton,Wyoming,-110.5898,43.9346,23358,0
54027,Hampshire,West Virginia,-78.6141,39.3171,23340,0
18149,Starke,Indiana,-86.6476,41.2809,23300,0
26109,Menominee,Michigan,-87.5566,45.5801,23295,0
29195,Saline,Missouri,-93.2018,39.1368,23177,0
29177,Ray,Missouri,-93.9899,39.3523,23149,0
26133,Osceola,Michigan,-85.3252,43.9898,23122,0
53039,Klickitat,Washington,-120.7891,45.8738,23082,0
22075,Plaquemines,Louisiana,-89.61,29.4406,23070,0
54059,Mingo,West Virginia,-82.1347,37.7264,22979,0
13107,Emanuel,Georgia,-82.3017,32.5897,22961,0
51670,Hopewell,Virginia,-77.2985,37.2915,22944,0
18047,Franklin,Indiana,-85.0602,39.4149,22929,0
29055,Crawford,Missouri,-91.3039,37.9764,22890,0
21167,Mercer,Kentucky,-84.8745,37.811,22824,0
47133,Overton,Tennessee,-85.2881,36.345,22807,0
1025,Clarke,Alabama,-87.8308,31.6767,22802,0
31155,Saunders,Nebraska,-96.6374,41.2264,22761,0
5111,Poinsett,Arkansas,-90.663,35.574,22740,0
5123,St. Francis,Arkansas,-90.7478,35.022,22740,0
37033,Caswell,North Carolina,-79.3335,36.3932,22689,0
48365,Panola,Texas,-94.3056,32.1624,22624,0
26089,Leelanau,Michigan,-85.812,44.9385,22607,0
51163,Rockbridge,Virginia,-79.4473,37.8145,22578,0
51820,Waynesboro,Virginia,-78.9014,38.0674,22574,0
22003,Allen,Louisiana,-92.828,30.653,22552,0
19183,Washington,Iowa,-91.7179,41.3356,22539,0
5027,Columbia,Arkansas,-93.2273,33.2143,22527,0
13237,Putnam,Georgia,-83.3728,33.3218,22524,0
21115,Johnson,Kentucky,-82.8315,37.8466,22464,0
53003,Asotin,Washington,-117.203,46.1918,22424,0
20191,Sumner,Kansas,-97.4765,37.2373,22386,0
5103,Ouachita,Arkansas,-92.8819,33.5934,22317,0
1111,Randolph,Alabama,-85.4591,33.2938,22310,0
48281,Lampasas,Texas,-98.2415,31.1962,22267,0
40009,Beckham,Oklahoma,-99.682,35.2687,22202,0
29083,Henry,Missouri,-93.7928,38.3852,22194,0
48293,Limestone,Texas,-96.5805,31.5455,22185,0
1007,Bibb,Alabama,-87.1265,32.9986,22152,0
22043,Grant,Louisiana,-92.5595,31.5997,22123,0
22085,Sabine,Louisiana,-93.5547,31.564,22085,0
39105,Meigs,Ohio,-82.0228,39.0822,22072,0
27105,Nobles,Minnesota,-95.7534,43.6742,22067,0
54009,Brooke,West Virginia,-80.5764,40.2739,22053,0
19123,Mahaska,Iowa,-92.6409,41.3352,22045,0
48225,Houston,Texas,-95.4227,31.3177,22042,0
51105,Lee,Virginia,-83.1286,36.7054,22042,0
48299,Llano,Texas,-98.6841,30.7058,22011,0
47151,Scott,Tennessee,-84.5035,36.4285,21969,0
51147,Prince Edward,Virginia,-78.4411,37.2243,21932,0
16067,Minidoka,Idaho,-113.6375,42.8543,21922,0
17085,Jo Daviess,Illinois,-90.2126,42.3658,21918,0
48165,Gaines,Texas,-102.6352,32.7408,21904,211
37007,Anson,North Carolina,-80.1027,34.9738,21903,0
6011,Colusa,California,-122.237,39.1775,21895,0
49041,Sevier,Utah,-111.8046,38.7477,21854,0
37117,Martin,North Carolina,-77.1092,35.8432,21773,0
27057,Hubbard,Minnesota,-94.9166,47.1086,21700,0
39175,Wyandot,Ohio,-83.3044,40.8424,21699,0
13189,McDuffie,Georgia,-82.4814,33.4828,21687,0
31067,Gage,Nebraska,-96.6894,40.2619,21646,0
37115,Madison,North Carolina,-82.7058,35.858,21640,0
20175,Seward,Kansas,-100.8513,37.1933,21640,0
28139,Tippah,Mississippi,-88.9089,34.7684,21621,0
48019,Bandera,Texas,-99.2463,29.7472,21589,0
38093,Stutsman,North Dakota,-98.9588,46.9793,21525,0
27157,Wabasha,Minnesota,-92.2303,44.2843,21519,0
51169,Scott,Virginia,-82.6029,36.7143,21504,0
48219,Hockley,Texas,-102.3432,33.6076,21455,1
13205,Mitchell,Georgia,-84.1943,31.2253,21441,0
18119,Owen,Indiana,-86.8377,39.3128,21434,0
29141,Morgan,Missouri,-92.886,38.4237,21430,0
12123,Taylor,Florida,-83.6035,30.047,21422,0
17051,Fayette,Illinois,-89.0241,39.0002,21380,0
5019,Clark,Arkansas,-93.1764,34.051,21378,0
27045,Fillmore,Minnesota,-92.0902,43.674,21346,0
28043,Grenada,Mississippi,-89.802,33.7699,21342,0
17083,Jersey,Illinois,-90.3565,39.0855,21336,0
31043,Dakota,Nebraska,-96.5646,42.3912,21331,0
54005,Boone,West Virginia,-81.7115,38.0229,21312,0
28079,Leake,Mississippi,-89.524,32.7535,21288,0
29049,Clinton,Missouri,-94.4046,39.6018,21259,0
5083,Logan,Arkansas,-93.7166,35.2149,21240,0
48341,Moore,Texas,-101.893,35.8377,21234,0
47129,Morgan,Tennessee,-84.6492,36.135,21193,0
28101,Newton,Mississippi,-89.1188,32.4002,21151,0
21133,Letcher,Kentucky,-82.8553,37.1212,21146,0
48179,Gray,Texas,-100.8126,35.4012,21131,0
8075,Logan,Colorado,-103.1101,40.7247,21067,0
21003,Allen,Kentucky,-86.1904,36.7513,21029,0
31177,Washington,Nebraska,-96.222,41.5311,20989,0
55053,Jackson,Wisconsin,-90.8052,44.3192,20971,0
27039,Dodge,Minnesota,-92.8621,44.0226,20962,0
29147,Nodaway,Missouri,-94.8834,40.3607,20959,0
54109,Wyoming,West Virginia,-81.5492,37.6096,20948,0
55001,Adams,Wisconsin,-89.7704,43.9696,20928,0
22111,Union,Louisiana,-92.3748,32.8318,20914,0
40139,Texas,Oklahoma,-101.4901,36.7479,20880,0
5029,Conway,Arkansas,-92.7014,35.2624,20872,0
17173,Shelby,Illinois,-88.8055,39.3911,20867,0
26129,Ogemaw,Michigan,-84.1264,44.335,20853,0
51079,Greene,Virginia,-78.4669,38.2976,20850,0
17145,Perry,Illinois,-89.367,38.0837,20810,0
28027,Coahoma,Mississippi,-90.6018,34.23,20808,0
19105,Jones,Iowa,-91.1315,42.1212,20799,0
18153,Sullivan,Indiana,-87.4147,39.0889,20766,0
13199,Meriwether,Georgia,-84.6883,33.0406,20757,0
25007,Dukes,Massachusetts,-70.65,41.3961,20751,0
45039,Fairfield,South Carolina,-81.1212,34.3951,20741,0
48089,Colorado,Texas,-96.5263,29.6208,20736,0
21027,Breckinridge,Kentucky,-86.4293,37.7734,20722,0
22007,Assumption,Louisiana,-91.0608,29.9024,20720,0
53001,Adams,Washington,-118.5606,46.9834,20690,0
19021,Buena Vista,Iowa,-95.1511,42.7355,20684,0
19027,Carroll,Iowa,-94.8605,42.0362,20677,0
30053,Lincoln,Montana,-115.4051,48.5425,20656,0
19019,Buchanan,Iowa,-91.8379,42.4708,20645,0
55061,Kewaunee,Wisconsin,-87.6153,44.5161,20621,0
13211,Morgan,Georgia,-83.4923,33.5909,20614,0
56041,Uinta,Wyoming,-110.5476,41.2876,20605,0
48337,Montague,Texas,-97.7246,33.6757,20599,0
13321,Worth,Georgia,-83.8509,31.5515,20575,0
45011,Barnwell,South Carolina,-81.4349,33.2661,20565,0
47041,DeKalb,Tennessee,-85.8328,35.9799,20551,0
37091,Hertford,North Carolina,-76.982,36.3591,20492,0
48285,Lavaca,Texas,-96.9302,29.3843,20479,0
49007,Carbon,Utah,-110.5887,39.6481,20446,0
18015,Carroll,Indiana,-86.5635,40.5828,20443,0
22077,Pointe Coupee,Louisiana,-91.6008,30.7095,20438,0
37079,Greene,North Carolina,-77.6758,35.485,20421,0
48233,Hutchinson,Texas,-101.3547,35.84,20413,0
18049,Fulton,Indiana,-86.2635,41.047,20411,0
18075,Jay,Indiana,-85.0056,40.4379,20281,0
40153,Woodward,Oklahoma,-99.2651,36.4227,20260,0
19087,Henry,Iowa,-91.5445,40.988,20228,0
35027,Lincoln,New Mexico,-105.4593,33.7453,20227,0
48489,Willacy,Texas,-97.6632,26.4693,20218,0
47159,Smith,Tennessee,-85.9567,36.2505,20196,0
5149,Yell,Arkansas,-93.4108,35.0026,20195,0
21017,Bourbon,Kentucky,-84.2171,38.2067,20174,0
54043,Lincoln,West Virginia,-82.0704,38.1753,20170,0
56023,Lincoln,Wyoming,-110.656,42.264,20158,0
47173,Union,Tennessee,-83.8375,36.2879,20141,0
21051,Clay,Kentucky,-83.7146,37.1597,20105,0
48457,Tyler,Texas,-94.3766,30.7712,20084,0
13229,Pierce,Georgia,-82.2128,31.3588,19996,0
13081,Crisp,Georgia,-83.7681,31.9229,19995,0
19191,Winneshiek,Iowa,-91.8437,43.2907,19972,0
55119,Taylor,Wisconsin,-90.5012,45.2116,19972,0
48253,Jones,Texas,-99.8788,32.7399,19968,0
20099,Labette,Kansas,-95.2976,37.1913,19949,0
46035,Davison,South Dakota,-98.146,43.6747,19936,0
49013,Duchesne,Utah,-110.4252,40.2982,19932,0
48057,Calhoun,Texas,-96.6018,28.5074,19921,0
13091,Dodge,Georgia,-83.1684,32.1722,19909,0
22083,Richland,Louisiana,-91.7635,32.4178,19908,0
13303,Washington,Georgia,-82.7959,32.9695,19893,0
29015,Benton,Missouri,-93.2879,38.2949,19887,0
8015,Chaffee,Colorado,-106.1941,38.747,19876,0
21215,Spencer,Kentucky,-85.3278,38.0325,19875,0
18147,Spencer,Indiana,-87.0077,38.0141,19871,0
27091,Martin,Minnesota,-94.5511,43.6744,19864,0
51027,Buchanan,Virginia,-82.036,37.2666,19857,0
16045,Gem,Idaho,-116.3975,44.0615,19854,0
48123,DeWitt,Texas,-97.3568,29.0821,19853,0
48161,Freestone,Texas,-96.1491,31.7049,19813,0
22093,St. James,Louisiana,-90.7931,30.027,19797,0
21213,Simpson,Kentucky,-86.5823,36.742,19786,0
5057,Hempstead,Arkansas,-93.6684,33.7354,19778,0
48177,Gonzales,Texas,-97.4925,29.4567,19764,0
18117,Orange,Indiana,-86.4951,38.5418,19746,0
13105,Elbert,Georgia,-82.8401,34.1168,19725,0
29217,Vernon,Missouri,-94.3424,37.8506,19713,0
28153,Wayne,Mississippi,-88.6958,31.6408,19699,0
37149,Polk,North Carolina,-82.1697,35.2793,19689,0
17041,Douglas,Illinois,-88.2173,39.7694,19686,0
21155,Marion,Kentucky,-85.2696,37.5525,19680,0
12059,Holmes,Florida,-85.814,30.8679,19626,0
6063,Plumas,California,-120.8385,40.0046,19607,0
40001,Adair,Oklahoma,-94.6587,35.8839,19595,0
21231,Wayne,Kentucky,-84.8286,36.8013,19592,0
22041,Franklin,Louisiana,-91.6738,32.1333,19590,0
13133,Greene,Georgia,-83.1667,33.5788,19586,0
1099,Monroe,Alabama,-87.3654,31.5709,19580,0
13231,Pike,Georgia,-84.3892,33.0923,19540,0
55067,Langlade,Wisconsin,-89.0719,45.2623,19473,0
21099,Hart,Kentucky,-85.8847,37.2999,19470,0
19097,Jackson,Iowa,-90.5743,42.1717,19429,0
19065,Fayette,Iowa,-91.8444,42.8626,19393,0
22037,East Feliciana,Louisiana,-91.0455,30.8451,19378,0
35028,Los Alamos,New Mexico,-106.3073,35.8693,19374,0
5113,Polk,Arkansas,-94.2282,34.4858,19348,0
46005,Beadle,South Dakota,-98.2781,44.4145,19279,0
24029,Kent,Maryland,-76.039,39.2556,19265,0
40091,McIntosh,Oklahoma,-95.6668,35.3736,19237,0
20021,Cherokee,Kansas,-94.8463,37.1693,19236,0
18123,Perry,Indiana,-86.638,38.0796,19218,0
55047,Green Lake,Wisconsin,-89.0449,43.8004,19165,0
13171,Lamar,Georgia,-84.1395,33.0765,19098,0
47085,Humphreys,Tennessee,-87.7756,36.0408,19074,0
1091,Marengo,Alabama,-87.7895,32.2477,19027,0
21001,Adair,Kentucky,-85.2806,37.1042,19016,0
35041,Roosevelt,New Mexico,-103.48,34.0212,19002,0
21097,Harrison,Kentucky,-84.3314,38.4418,18971,0
45081,Saluda,South Carolina,-81.7268,34.0061,18958,0
27161,Waseca,Minnesota,-93.5873,44.0221,18958,0
1087,Macon,Alabama,-85.6927,32.3859,18951,0
47049,Fentress,Tennessee,-84.9324,36.3805,18948,0
29157,Perry,Missouri,-89.8244,37.7072,18947,0
1107,Pickens,Alabama,-88.0887,33.2808,18843,0
1013,Butler,Alabama,-86.6803,31.7524,18807,0
6027,Inyo,California,-117.4107,36.5111,18803,0
39125,Paulding,Ohio,-84.5802,41.1166,18800,0
27055,Houston,Minnesota,-91.4929,43.6714,18768,0
13011,Banks,Georgia,-83.4972,34.3543,18757,0
37185,Warren,North Carolina,-78.1067,36.3965,18751,0
28141,Tishomingo,Mississippi,-88.2393,34.7404,18738,0
5121,Randolph,Arkansas,-91.0276,36.3415,18733,0
5003,Ashley,Arkansas,-91.7685,33.1912,18722,0
29229,Wright,Missouri,-92.4687,37.2702,18722,0
51193,Westmoreland,Virginia,-76.8042,38.112,18683,0
37199,Yancey,North Carolina,-82.3076,35.8989,18676,0
17033,Crawford,Illinois,-87.7596,39.0027,18588,0
19157,Poweshiek,Iowa,-92.5315,41.6864,18582,0
45049,Hampton,South Carolina,-81.1407,32.7763,18555,0
29186,Ste. Genevieve,Missouri,-90.1944,37.8944,18551,0
48035,Bosque,Texas,-97.6343,31.9004,18546,0
48003,Andrews,Texas,-102.6377,32.305,18518,0
28131,Stone,Mississippi,-89.1177,30.79,18515,0
12041,Gilchrist,Florida,-82.8004,29.7258,18494,0
2050,Bethel,Alaska,-159.8186,60.9132,18487,0
48117,Deaf Smith,Texas,-102.605,34.966,18487,0
28025,Clay,Mississippi,-88.7816,33.6556,18462,0
8089,Otero,Colorado,-103.7165,37.9026,18460,0
19031,Cedar,Iowa,-91.1324,41.7723,18427,0
13001,Appling,Georgia,-82.2889,31.7492,18426,0
20041,Dickinson,Kansas,-97.1527,38.8665,18423,0
54047,McDowell,West Virginia,-81.6536,37.3785,18413,0
20087,Jefferson,Kansas,-95.3834,39.2358,18391,0
48051,Burleson,Texas,-96.6215,30.4925,18327,0
22029,Concordia,Louisiana,-91.6401,31.4459,18325,0
53055,San Juan,Washington,-122.9654,48.5776,18266,0
13019,Berrien,Georgia,-83.2296,31.276,18257,0
55113,Sawyer,Wisconsin,-91.1445,45.88,18243,0
51101,King William,Virginia,-77.0885,37.7066,18232,0
28031,Covington,Mississippi,-89.5526,31.6332,18226,0
51570,Colonial Heights,Virginia,-77.3969,37.265,18210,0
26019,Benzie,Michigan,-86.0155,44.6387,18177,0
13025,Brantley,Georgia,-81.9819,31.1969,18171,0
21207,Russell,Kentucky,-85.0587,36.9911,18117,0
26079,Kalkaska,Michigan,-85.0902,44.6847,18116,0
12079,Madison,Florida,-83.4701,30.4441,18113,0
5053,Grant,Arkansas,-92.4237,34.29,18111,0
29003,Andrew,Missouri,-94.8021,39.9835,18086,0
42093,Montour,Pennsylvania,-76.6586,41.0279,18079,0
47091,Johnson,Tennessee,-81.8518,36.4549,18073,0
48163,Frio,Texas,-99.1082,28.8678,18019,0
51175,Southampton,Virginia,-77.1061,36.7204,17988,0
48503,Young,Texas,-98.6878,33.1766,17963,0
48133,Eastland,Texas,-98.8323,32.3271,17846,0
19059,Dickinson,Iowa,-95.1508,43.378,17844,0
47171,Unicoi,Tennessee,-82.4323,36.1107,17779,0
48287,Lee,Texas,-96.9657,30.3107,17758,0
36097,Schuyler,New York,-76.8752,42.3938,17749,0
8093,Park,Colorado,-105.7172,39.1194,17739,0
46065,Hughes,South Dakota,-99.996,44.389,17732,0
47139,Polk,Tennessee,-84.5233,35.1199,17702,0
28007,Attala,Mississippi,-89.5815,33.0863,17685,0
47075,Haywood,Tennessee,-89.2838,35.5832,17672,0
37011,Avery,North Carolina,-81.9226,36.0765,17643,0
31159,Seward,Nebraska,-97.1395,40.8724,17636,0
29163,Pike,Missouri,-91.1714,39.3438,17623,0
28159,Winston,Mississippi,-89.0344,33.0885,17609,0
51141,Patrick,Virginia,-80.2844,36.6783,17606,0
5135,Sharp,Arkansas,-91.4798,36.1612,17597,0
19055,Delaware,Iowa,-91.3673,42.4712,17549,0
13183,Long,Georgia,-81.7458,31.7526,17512,0
30067,Park,Montana,-110.5267,45.4884,17484,0
37015,Bertie,North Carolina,-76.9788,36.0663,17482,0
47023,Chester,Tennessee,-88.6135,35.4217,17452,0
1067,Henry,Alabama,-85.2414,31.5147,17450,0
17067,Hancock,Illinois,-91.1647,40.4037,17434,0
13075,Cook,Georgia,-83.4305,31.154,17363,0
21079,Garrard,Kentucky,-84.5377,37.6396,17346,0
29059,Dallas,Missouri,-93.0237,37.6804,17344,0
54065,Morgan,West Virginia,-78.2578,39.5604,17327,0
32013,Humboldt,Nevada,-118.112,41.4068,17299,0
